,id,activity_new,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn
1865,9a027230c4c326664c49b8a77ff861f2,,Other,4535,3967,0,2009-08-15,2016-08-15,2009-08-15,2015-08-16,675.25,0,0.0,7.75,0.144902,0.0,44.31137796,t,0.0,13.08,13.08,3,62.8,6,lxidpiddsbxsbosboudacockeimpuepw,11.0,0
1866,2ccb19995122e82cd99676165075780b,,foosdfpfkusacimwkcsosbicdxkicaua,33,0,1,2010-01-19,2017-01-19,2010-01-19,2016-01-20,4.98,1,0.0,21.2,0.14669400000000002,0.0,44.31137796,f,0.15,34.68,34.68,1,0.49,6,ldkssxwpmemidmecebumciepifcamkci,13.856,0
1867,7cb54102e98d7ee88f03d8ecb0fa842f,,usilxuppasemubllopkaafesmlibmsdf,8242,0,0,2010-03-16,2016-03-16,2010-03-16,2015-03-18,1247.4,0,0.0,18.42,0.14669400000000002,0.0,44.31137796,f,0.0,23.76,23.76,1,128.28,6,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
1868,184216b4292763b3ef69a09b9f4e24f0,,ewpakwlliwisiwduibdlfmalxowmwpci,4319,0,0,2011-02-01,2016-02-01,2015-12-16,2015-02-02,421.25,0,0.0,16.26,0.141259,0.0,44.31137796,f,0.0,26.04,26.04,1,41.07,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
1869,0f7e5e103d80d6bf5d3cc16b9ca18a9c,,foosdfpfkusacimwkcsosbicdxkicaua,37348,1202507,5432,2011-08-13,2016-12-09,2014-12-09,2015-12-10,2898.09,1947,24.0,142.46,0.145677,0.125383,41.27136420000001,t,242.33,40.76,40.76,2,189.42,4,lxidpiddsbxsbosboudacockeimpuepw,20.0,0
1870,2e646d806424bb51b6dc214909cededf,,Other,30062,0,4121,2009-08-01,2016-05-23,2014-05-16,2015-06-01,3674.31,4121,0.0,17.72,0.163479,0.086225,44.31137796,f,519.63,17.22,17.22,1,257.66,6,,10.392,0
1871,b83fddfb5f22981b2337b0169c2d7db1,,Other,9988,0,0,2009-07-15,2016-07-15,2009-07-15,2015-07-16,1029.87,0,0.0,14.94,0.165793,0.08853899999999999,44.31137796,f,0.0,14.52,14.52,1,94.48,7,ldkssxwpmemidmecebumciepifcamkci,11.5,0
1872,cdb9955c708cae7b4a1947a7c0fb8c8a,,foosdfpfkusacimwkcsosbicdxkicaua,5771,0,0,2011-06-15,2016-06-15,2011-06-15,2015-06-23,865.78,0,0.0,18.36,0.14571099999999998,0.0,44.31137796,f,0.0,21.52,21.52,1,86.24,5,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
1873,91584877e5efb25e495f169fc893fd6a,,foosdfpfkusacimwkcsosbicdxkicaua,14770,0,0,2009-10-14,2016-10-14,2009-10-14,2015-10-15,1272.96,0,0.0,17.24,0.146348,0.0,45.30837756,f,0.0,18.72,18.72,1,116.28,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
1874,3d1f1cd7f33ff1936cf027cd19a9b444,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,237348,0,13452,2010-06-29,2016-06-29,2010-06-29,2015-07-04,439.98,281,0.0,132.55,0.11691,0.100572,40.606701,f,26.26,41.84,41.84,1,63.66,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,26.4,0
1875,d8c158803ee9c175c97d033e854b967f,,ewpakwlliwisiwduibdlfmalxowmwpci,12458,14101,0,2012-11-30,2016-11-30,2012-11-30,2015-12-01,1843.81,0,0.0,15.5,0.145789,0.0,44.31137796,t,0.0,4.86,4.86,2,176.11,3,ldkssxwpmemidmecebumciepifcamkci,10.392,0
1876,6cc3ee33510248bf292948e55f31f309,,foosdfpfkusacimwkcsosbicdxkicaua,10036,0,1078,2010-12-11,2016-12-11,2010-12-11,2015-12-14,1003.07,1078,0.0,129.04,0.115237,0.100123,40.9390266,f,107.31,17.66,17.66,1,117.31,5,lxidpiddsbxsbosboudacockeimpuepw,16.0,1
1877,aef79ff04e0c1e0af1f028428060a5c4,,foosdfpfkusacimwkcsosbicdxkicaua,2344,1306,0,2010-11-12,2016-10-17,2014-10-17,2015-10-18,2.43,0,0.0,19.5,0.272981,0.0,59.26637796,f,0.0,198.12,198.12,3,1.41,5,lxidpiddsbxsbosboudacockeimpuepw,13.2,1
1878,ec3d9b5a64333dc2fa6de7a851a00a79,,lmkebamcaaclubfxadlmueccxoimlema,22353,0,300,2009-10-07,2016-10-24,2013-10-24,2015-10-25,1376.53,0,0.0,0.0,0.145884,0.0,44.31137796,f,0.0,29.5,29.5,1,134.15,6,lxidpiddsbxsbosboudacockeimpuepw,14.3,0
1879,b3a696fb1f7d6376d857273d4f74b851,cxdlpsmkulssdwsoskdmisdmdbcuebww,Other,7771,0,0,2010-07-15,2016-07-15,2010-07-15,2015-07-16,1166.99,0,0.0,19.65,0.14571099999999998,0.0,44.31137796,f,0.0,18.62,18.62,1,112.62,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
1880,e62104eb09920dffc03c02db13ac69ea,,Other,16217,0,0,2007-08-06,2016-06-08,2007-08-06,2015-06-14,0.0,0,0.0,0.0,0.0006,0.0,0.0,f,0.0,19.88,19.88,1,177.26,8,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
1881,a1bf249174138a9dd2edb03da34681e5,,Other,13633,0,2731,2010-05-19,2016-05-19,2010-05-19,2015-05-23,1334.11,2731,0.0,15.96,0.161454,0.084198,44.31137796,f,251.08,17.22,17.22,2,123.75,6,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
1882,c5a543b805c1ca96d3ce533dda24dffe,,Other,2625,0,0,2010-07-12,2016-07-12,2010-07-12,2015-07-14,393.73,0,0.0,16.39,0.14571099999999998,0.0,44.31137796,f,0.0,14.64,14.64,1,38.9,6,ldkssxwpmemidmecebumciepifcamkci,10.392,0
1883,32302714336600b283cb69b16e65a481,,foosdfpfkusacimwkcsosbicdxkicaua,6788,0,0,2011-12-16,2016-12-16,2011-12-16,2015-12-17,650.29,0,0.0,117.52,0.116509,0.101397,40.9390266,f,0.0,21.66,21.66,1,101.31,4,lxidpiddsbxsbosboudacockeimpuepw,20.785,0
1884,c8238698929030e8d498b297aee8099d,kfewlppusowokloemwafomsspodpfkff,usilxuppasemubllopkaafesmlibmsdf,24475,0,0,2011-10-17,2016-10-17,2011-10-17,2015-10-18,3639.54,0,0.0,15.92,0.145789,0.0,44.31137796,f,0.0,8.8,8.8,1,335.51,4,ldkssxwpmemidmecebumciepifcamkci,13.2,0
1885,aa1fc9a3ff93f63679c3b3421bbb22cc,kwuslieomapmswolewpobpplkaooaaew,foosdfpfkusacimwkcsosbicdxkicaua,27950,0,2372,2011-05-06,2016-05-06,2011-05-06,2015-05-15,4117.19,2372,0.0,15.2,0.14316600000000002,0.0,44.31137796,f,343.15,22.95,22.95,1,366.41,5,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
1886,c1959d3016ffc3be5470e86b64ed3258,,foosdfpfkusacimwkcsosbicdxkicaua,9149,0,806,2012-09-01,2016-10-18,2013-10-18,2015-10-19,941.76,806,0.0,129.61,0.115237,0.100123,40.9390266,f,83.25,40.0,40.0,1,105.16,3,lxidpiddsbxsbosboudacockeimpuepw,30.0,0
1887,50bdaa96a9978d4ae6b3950b70252399,uiouuawillpcssldoeemcddcpfseebsw,usilxuppasemubllopkaafesmlibmsdf,9135,0,1423,2011-12-13,2016-12-13,2015-11-01,2015-12-14,1368.85,1423,0.0,18.95,0.14346,0.0,45.30837756,f,205.81,15.12,15.12,1,98.45,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
1888,15a44d3802b48d2c738cbfa153865c69,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,34797,0,2951,2012-03-01,2016-02-29,2012-03-01,2015-03-09,3144.2,2951,0.0,109.57,0.142881,0.086163,44.31137796,f,262.65,0.12,0.12,1,363.8,4,lxidpiddsbxsbosboudacockeimpuepw,33.0,0
1889,42606070d5100856b559e298a3c82f92,cluecxlameloamldmasudocsbmaoamdw,foosdfpfkusacimwkcsosbicdxkicaua,264770,0,14647,2011-10-17,2016-10-17,2011-10-17,2015-10-18,4492.15,6753,0.0,146.16,0.115237,0.100123,40.606701,f,604.65,3.04,3.04,1,538.76,4,lxidpiddsbxsbosboudacockeimpuepw,18.336,0
1890,b2e209904cd00e6671b4f9c5219c9ea8,,Other,29827,0,1883,2009-12-22,2016-12-22,2014-11-17,2015-12-23,2911.33,1883,0.0,130.44,0.115237,0.100123,40.606701,f,184.82,0.8999999999999989,0.8999999999999989,1,387.19,6,lxidpiddsbxsbosboudacockeimpuepw,20.0,0
1891,a856aff5e8f70553e10c7a6d2dcfdbda,,foosdfpfkusacimwkcsosbicdxkicaua,3774,0,0,2010-03-24,2016-03-24,2010-03-24,2015-03-25,570.67,0,0.0,15.48,0.14669400000000002,0.0,44.31137796,f,0.0,30.22,30.22,1,61.18,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
1892,218bdb7369734185adc61b6a0baf80cd,,Other,1942,3650,431,2011-11-08,2016-08-26,2015-08-26,2014-10-19,287.16,431,0.0,16.47,0.142416,0.0,44.31137796,t,61.9,21.48,21.48,2,24.28,4,ldkssxwpmemidmecebumciepifcamkci,10.392,0
1893,881d231222af03075c9b7b2777a9ab5f,,foosdfpfkusacimwkcsosbicdxkicaua,73469,2453,5762,2011-10-06,2016-10-06,2015-05-26,2015-10-09,7420.37,5762,0.0,129.6,0.114658,0.099545,40.606701,t,566.46,6.96,6.96,2,842.73,4,lxidpiddsbxsbosboudacockeimpuepw,41.42,0
1894,642c34e35ddf3aed4cb15444be2adf0b,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,4306656,888994,479030,2010-10-14,2016-10-14,2010-10-14,2015-10-15,3534.38,3663,0.0,14.64,0.166178,0.087538,44.31137796,t,414.04,6.92,6.92,2,315.46,5,ldkssxwpmemidmecebumciepifcamkci,10.392,0
1895,04897b96124b4726cee9f5420be626a8,,foosdfpfkusacimwkcsosbicdxkicaua,10067,7135,3293,2012-06-01,2016-06-01,2012-06-01,2015-06-23,1498.34,3293,0.0,18.06,0.14571099999999998,0.0,44.31137796,t,485.68,21.92,21.92,3,154.41,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,0
1896,19dc1ad329ecf0472880087710a5b595,apdekpcbwosbxepsfxclislboipuxpop,Other,3991671,1653924,293995,2013-05-02,2016-05-19,2015-12-15,2015-05-23,1002.29,1364,0.0,145.67,0.113206,0.093991,40.728885,t,117.21,0.0,0.0,2,78.02,3,lxidpiddsbxsbosboudacockeimpuepw,15.001,0
1897,f5d15491ad246a25fd529d65c18a958b,,Other,6794,0,410,2008-07-01,2016-06-05,2008-07-01,2015-06-08,591.88,410,0.0,132.52,0.100167,0.091892,58.99595196,f,34.98,0.56,0.56,1,87.84,8,ldkssxwpmemidmecebumciepifcamkci,5.5,0
1898,b6f58efd2d767901aad2c94b456b8842,,foosdfpfkusacimwkcsosbicdxkicaua,15485,0,0,2009-07-15,2016-07-15,2009-07-15,2015-07-16,1375.53,0,0.0,16.75,0.144902,0.0,44.31137796,f,0.0,18.62,18.62,2,127.26,7,ldkssxwpmemidmecebumciepifcamkci,13.2,0
1899,c75f177f1877a890160b8168a528b1e2,,ewpakwlliwisiwduibdlfmalxowmwpci,22336,0,0,2013-01-08,2017-01-08,2014-11-14,2016-01-10,3159.74,0,0.0,19.5,0.143801,0.0,44.31137796,f,0.0,29.76,29.76,1,271.85,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
1900,20e9862ae7d816141aeb6acb07851054,,foosdfpfkusacimwkcsosbicdxkicaua,3826,0,369,2012-05-18,2016-05-18,2012-05-18,2015-05-20,572.76,369,0.0,13.76,0.14571099999999998,0.0,44.31137796,f,54.24,23.1,23.1,1,58.18,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,0
1901,0218365ec0e5d9e9e7eefa273f7ed0f8,wxemiwkumpibllwklfbcooafckufkdlm,usilxuppasemubllopkaafesmlibmsdf,2940,0,476,2012-10-08,2016-11-12,2014-11-12,2015-11-13,435.19,476,0.0,18.32,0.144902,0.0,44.31137796,f,69.7,7.95,7.95,1,38.79,3,lxidpiddsbxsbosboudacockeimpuepw,15.0,0
1902,4d148b59b57a94d14ffacf5a9d5cf6fc,,Other,31186,52023,2430,2009-09-16,2016-09-16,2015-08-26,2015-09-17,3026.51,2430,0.0,129.72,0.114667,0.099548,40.606701,t,228.42,9.94,9.94,2,353.36,6,lxidpiddsbxsbosboudacockeimpuepw,20.785,0
1903,a4f07d1141add8c6db564a91aa8c0b0f,mekpscciupdkafxuaauboomoiowmouob,foosdfpfkusacimwkcsosbicdxkicaua,11317,0,761,2009-06-01,2016-06-01,2009-06-01,2015-06-08,1151.11,761,0.0,131.43,0.115174,0.098837,40.606701,f,74.29,54.28,54.28,1,135.71,7,ldkssxwpmemidmecebumciepifcamkci,43.45,0
1904,c95ddd27407dc56ec643a06e83ad8724,,usilxuppasemubllopkaafesmlibmsdf,18735,0,2854,2011-06-13,2016-06-13,2011-06-13,2015-06-23,2761.73,2854,0.0,6.51,0.14316600000000002,0.0,44.31137796,f,413.96,20.12,20.12,1,237.55,5,lxidpiddsbxsbosboudacockeimpuepw,13.8,0
1905,5d4f6b275c367424be115a24df9ab795,,Other,11135,0,0,2010-08-04,2016-08-04,2010-08-04,2015-08-06,91.99,0,0.0,12.72,0.16695,0.08969500000000001,44.31137796,f,0.0,13.68,13.68,1,7.1,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.5,0
1906,ac39861da01a78647885f58a12762e11,wxemiwkumpibllwklfbcooafckufkdlm,ewpakwlliwisiwduibdlfmalxowmwpci,20927,0,2020,2013-03-07,2016-03-07,2013-03-07,2015-03-09,1252.06,1005,0.0,131.02,0.120372,0.103487,40.606701,f,106.01,29.91,29.91,1,132.27,3,ldkssxwpmemidmecebumciepifcamkci,16.5,0
1907,7ed8d2f3d28c44cac7960d80a0ffc023,,Other,10032,0,0,2010-04-06,2016-04-06,2014-06-27,2015-04-08,1520.05,0,0.0,17.86,0.14669400000000002,0.0,44.31137796,f,0.0,24.52,24.52,1,142.2,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
1908,854578e678255e918114e6489d60ab85,,lmkebamcaaclubfxadlmueccxoimlema,35123,0,0,2009-10-08,2016-10-08,2009-10-08,2015-10-09,710.89,0,0.0,16.76,0.144902,0.0,44.31137796,f,0.0,9.39999999999999,9.39999999999999,1,69.64,6,lxidpiddsbxsbosboudacockeimpuepw,12.5,0
1909,00df71a21bf5d1186f6b837e3a3d6929,,Other,37703,0,4097,2009-09-25,2017-01-23,2014-01-23,2016-01-24,2256.05,2758,0.0,132.04,0.115237,0.100123,40.606701,f,276.57,24.72,24.72,1,230.56,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,0
1910,ed03b92e36572c0f65f5b8eddc0b798d,,Other,1432,0,138,2008-11-20,2016-11-19,2008-11-20,2015-11-21,124.88,138,0.0,131.39,0.100528,0.092955,58.99595196,f,11.62,0.81,0.81,1,16.1,7,ldkssxwpmemidmecebumciepifcamkci,3.3,1
1911,ca152606edb777451e476bfcf642bf96,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,276823,0,44654,2012-05-31,2016-05-31,2012-05-31,2015-06-23,267.66,0,0.0,130.67,0.11691,0.100572,40.606701,f,0.0,48.21,48.21,1,32.66,4,lxidpiddsbxsbosboudacockeimpuepw,26.6,0
1912,54ba1fdaa63aa7f8345b61b4cb6ef44a,,Other,11120,0,978,2009-11-06,2016-11-06,2015-12-28,2015-11-09,1180.42,978,0.0,118.6,0.115237,0.100123,40.606701,f,97.88,6.51,6.51,1,145.35,6,lxidpiddsbxsbosboudacockeimpuepw,20.78,0
1913,8e490d3b4a4ecea1201f56849143531a,umxeuawseikkkxpxsbbafiuwowufsmxs,Other,13976,26584,0,2011-12-14,2016-12-13,2015-05-23,2015-12-14,1516.38,0,0.0,130.72,0.116509,0.101397,40.606701,t,0.0,3.78,3.78,3,181.7,4,ldkssxwpmemidmecebumciepifcamkci,30.0,0
1914,47d4e820f1ef653c4007eb43ce32ecd0,balskueexlmuccwdffilikwxasupasxf,foosdfpfkusacimwkcsosbicdxkicaua,10316,0,0,2010-09-23,2016-07-26,2010-09-23,2015-07-27,1500.54,0,0.0,16.14,0.140621,0.0,44.31137796,f,0.0,16.66,16.66,1,113.01,5,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
1915,a839d38ca93714a316dd8568da10908f,ckfxocssowaeipxueikxcmaxdmcduxsa,foosdfpfkusacimwkcsosbicdxkicaua,7932,0,1664,2012-08-16,2016-08-16,2014-07-08,2015-08-17,1186.12,1664,0.0,13.67,0.14571099999999998,0.0,44.31137796,f,244.64,16.44,16.44,1,122.09,3,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
1916,a208f5d9011f48d56995107cfba382f6,udfcdxexxmdfakwaafplfiplaidudpex,Other,22857,0,0,2011-04-20,2016-04-20,2011-04-20,2015-04-21,2403.62,0,0.0,16.98,0.16203299999999998,0.084138,44.31137796,f,0.0,25.7,25.7,1,234.63,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
1917,98aa173ad2af9d739613edb37e981e6f,,usilxuppasemubllopkaafesmlibmsdf,1060,0,0,2011-12-16,2016-12-16,2015-11-01,2015-12-17,158.27,0,0.0,0.97,0.144039,0.0,46.31137836,f,0.0,26.12,26.12,1,12.74,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
1918,226bbcb046322ce1715cee83dbea0247,,foosdfpfkusacimwkcsosbicdxkicaua,18481,0,546,2011-03-08,2016-02-07,2014-02-07,2015-02-09,919.1,546,0.0,144.43,0.114586,0.097701,40.606701,f,53.32,39.6,39.6,1,110.75,5,lxidpiddsbxsbosboudacockeimpuepw,19.8,0
1919,d286911196ff813ae97e8b11817c24ed,,Other,23470,0,0,2009-10-01,2016-10-01,2009-10-01,2015-10-03,2858.38,0,0.0,16.33,0.16405699999999998,0.08680299999999999,44.31137796,f,0.0,6.92,6.92,1,192.52,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
1920,2ad0d41a0659b12d1e8e63ee1ddfc5c1,lefskxfcmdbaxwoxdsusxfbdwcmfbeif,Other,7507,6505,431,2009-12-22,2016-12-21,2009-12-22,2015-12-23,658.8,431,0.0,132.52,0.100528,0.092955,58.99595196,t,36.8,1.7,1.7,2,78.51,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,6.6,0
1921,290ef82b71955d04f9cf12832c4da991,,foosdfpfkusacimwkcsosbicdxkicaua,37995,0,2976,2010-06-15,2016-07-17,2014-02-18,2015-07-19,3785.2,1982,0.0,16.91,0.144149,0.0,44.31137796,f,288.26,19.79,19.79,1,386.21,6,lxidpiddsbxsbosboudacockeimpuepw,15.0,0
1922,5cb661e30762c74a0560bb82888d8d62,ckfxocssowaeipxueikxcmaxdmcduxsa,foosdfpfkusacimwkcsosbicdxkicaua,49243,0,0,2009-12-10,2016-12-10,2015-05-23,2015-12-11,1603.76,0,0.0,132.02,0.115237,0.100123,40.606701,f,0.0,3.12,3.12,1,243.51,6,lxidpiddsbxsbosboudacockeimpuepw,16.5,0
1923,93efa5f6e406b4569e45c36ad0c0a4a5,ibkiiwcxiccxpoedpweiuxwbxbuewbxm,Other,44523,47982,14478,2009-09-15,2016-09-15,2009-09-15,2015-09-16,4517.85,14478,0.0,150.33,0.115237,0.100123,40.9390266,t,1428.47,21.03,21.03,2,386.72,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8,0
1924,2b7383d4f4f7d1b86ea07294ce74165a,,foosdfpfkusacimwkcsosbicdxkicaua,9559,0,1423,2013-02-20,2016-02-20,2015-12-17,2015-02-23,1420.75,1423,0.0,16.25,0.141666,0.0,44.31137796,f,203.63,25.92,25.92,1,155.0,3,ldkssxwpmemidmecebumciepifcamkci,10.35,0
1925,f939fa0ed42409c82a6bba97874a4db5,mwmuuaeloxbawummwfwcmxckmsfibpwk,usilxuppasemubllopkaafesmlibmsdf,25632,0,2464,2012-09-05,2016-09-05,2015-08-27,2015-09-06,2762.46,2464,0.0,132.15,0.115182,0.098841,40.606701,f,256.33,12.03,12.03,1,324.36,3,ldkssxwpmemidmecebumciepifcamkci,25.0,1
1926,a3fb7f1a2d0d824970114fcb88a2fd1b,fmwdwsxillemwbbwelxsampiuwwpcdcb,foosdfpfkusacimwkcsosbicdxkicaua,23299,0,1659,2013-04-26,2016-04-26,2013-04-26,2015-04-27,2089.41,1659,0.0,144.44,0.11286,0.096521,40.606701,f,144.52,39.84,39.84,1,251.15,3,lxidpiddsbxsbosboudacockeimpuepw,33.0,0
1927,f72d48407e8c03412fd4a65f76ddacf5,,foosdfpfkusacimwkcsosbicdxkicaua,20344,0,0,2013-04-30,2016-05-27,2014-05-27,2015-06-04,2964.07,0,0.0,19.79,0.142065,0.0,44.31137796,f,0.0,27.14,27.14,1,248.14,3,ldkssxwpmemidmecebumciepifcamkci,13.2,0
1928,192649270a220b443106dd327a14ea45,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,968714,0,44999,2011-10-04,2016-10-04,2011-10-04,2015-10-05,5402.34,3473,0.0,144.42,0.116509,0.101397,40.606701,f,333.18,10.72,10.72,1,676.85,4,lxidpiddsbxsbosboudacockeimpuepw,64.0,0
1929,9c926b12c1ad6236ead8c7c483549d7e,,foosdfpfkusacimwkcsosbicdxkicaua,4263,0,418,2012-08-20,2016-11-19,2013-11-19,2015-11-20,625.35,418,0.0,19.79,0.146348,0.0,45.80687796,f,61.93,22.89,22.89,1,87.45,3,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
1930,32266b6ce65070a044125e2add23da34,,foosdfpfkusacimwkcsosbicdxkicaua,12275,0,2037,2012-07-17,2016-08-25,2015-06-16,2015-08-26,360.52,385,0.0,16.55,0.141434,0.0,44.31137796,f,55.17,16.44,16.44,1,28.97,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
1931,f6a8b3c3381fa0893f09a0f26dda18a2,,foosdfpfkusacimwkcsosbicdxkicaua,15090,0,1909,2008-12-16,2016-12-16,2008-12-16,2015-12-17,1556.64,1909,0.0,145.85,0.115237,0.100123,40.606701,f,197.74,0.699999999999999,0.699999999999999,1,176.46,7,lxidpiddsbxsbosboudacockeimpuepw,16.0,0
1932,cdd7d8e52ec5bfe36cb4adec4d194658,daobdssbkieoukwxbopxiiospudkopwl,ewpakwlliwisiwduibdlfmalxowmwpci,16437,0,1655,2013-01-03,2017-01-03,2015-12-15,2016-01-04,1781.94,1655,0.0,131.35,0.11633,0.099441,40.606701,f,170.06,34.56,34.56,1,199.81,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,23.1,0
1933,72db11fe01a96c4c5851d4747bdb9942,wxemiwkumpibllwklfbcooafckufkdlm,lmkebamcaaclubfxadlmueccxoimlema,124728,0,23896,2010-08-27,2016-08-23,2015-01-20,2015-08-24,12179.38,23457,0.0,133.02,0.109505,0.093167,40.606701,f,2203.07,8.82,8.82,1,756.39,5,ldkssxwpmemidmecebumciepifcamkci,71.0,0
1934,8934747a38abb55dbf6abb32dab71c66,,foosdfpfkusacimwkcsosbicdxkicaua,3556,0,0,2013-02-23,2016-02-23,2015-12-17,2015-02-24,537.91,0,0.0,16.73,0.14207,0.0,44.31137796,f,0.0,34.68,34.68,1,54.37,3,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
1935,11d3798ef358178d4231e8c18822942f,,foosdfpfkusacimwkcsosbicdxkicaua,6173,0,0,2010-10-13,2016-10-13,2010-10-13,2015-10-14,937.64,0,0.0,0.0,0.147506,0.0,45.30837756,f,0.0,21.24,21.24,1,99.1,5,lxidpiddsbxsbosboudacockeimpuepw,15.0,0
1936,4d018ff440152e04f42cd0bf302533af,cwofmuicebbcmiaaxufmfimpowpacobu,Other,105664,0,11555,2009-08-18,2016-04-20,2015-04-20,2015-02-09,6410.98,6057,30.0,16.37,0.19923,0.0,45.80687796,f,1214.61,39.32,39.32,1,324.22,6,lxidpiddsbxsbosboudacockeimpuepw,13.85,0
1937,e6be14b57d9322805a04bf6bfade4882,,Other,50766,0,4303,2010-01-06,2016-02-11,2010-01-06,2015-02-12,4948.38,4303,0.0,178.33,0.1169,0.100015,40.606701,f,410.11,49.92,49.92,1,551.51,6,lxidpiddsbxsbosboudacockeimpuepw,50.0,0
1938,3b49e8e58ef0f7fa0fc2cf8dcc68dc18,wxemiwkumpibllwklfbcooafckufkdlm,foosdfpfkusacimwkcsosbicdxkicaua,4887,0,795,2012-11-01,2016-11-01,2014-06-28,2015-11-02,740.86,795,0.0,15.15,0.147506,0.0,45.80687796,f,118.61,21.75,21.75,1,73.79,3,lxidpiddsbxsbosboudacockeimpuepw,13.164,0
1939,f8775218c3a6838a50b5e3923fb80881,,Other,4323,0,574,2010-02-02,2016-02-02,2010-02-02,2015-02-03,653.96,574,0.0,17.56,0.146688,0.0,44.31137796,f,84.94,33.12,33.12,1,61.88,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
1940,f84c189ad65fcbf574654d29ba82cff7,,foosdfpfkusacimwkcsosbicdxkicaua,41608,0,6300,2012-07-12,2016-05-28,2012-05-28,2015-06-03,613.5,763,0.0,142.2,0.115174,0.098837,40.606701,f,71.84,341.22,341.22,1,115.72,4,ldkssxwpmemidmecebumciepifcamkci,43.648,1
1941,42ee96db6af60169c39df13a680c68b1,,Other,13898,0,0,2005-09-29,2016-09-29,2005-09-29,2015-09-30,2056.74,0,0.0,16.03,0.142819,0.0,44.31137796,f,0.0,11.42,11.42,1,173.02,10,ldkssxwpmemidmecebumciepifcamkci,13.2,0
1942,e78e24654b9994e4b8d0d5a8f4e16ae3,,Other,57604,0,4286,2004-11-17,2016-11-17,2004-11-17,2015-11-18,5839.88,4286,0.0,131.05,0.112922,0.09781,40.606701,f,413.05,1.05,1.05,1,537.17,11,ldkssxwpmemidmecebumciepifcamkci,16.5,0
1943,66eea4c0734f21ae2aff4924903a1d3c,,Other,23760,0,0,2009-10-16,2016-10-16,2009-10-16,2015-10-18,3517.34,0,0.0,18.37,0.14463099999999998,0.0,44.31137796,f,0.0,8.8,8.8,1,299.26,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
1944,2dbef95419f1835e66734349f43b3101,,foosdfpfkusacimwkcsosbicdxkicaua,24391,0,2743,2009-11-26,2016-11-26,2009-11-26,2015-11-27,545.32,588,0.0,144.34,0.115237,0.100123,41.1052014,f,58.49,23.85,23.85,1,61.83,6,lxidpiddsbxsbosboudacockeimpuepw,15.3,0
1945,ac5880bb17e7a73863d792025dca2657,,foosdfpfkusacimwkcsosbicdxkicaua,5123,0,640,2011-11-04,2016-11-04,2015-09-20,2015-11-05,757.95,640,0.0,18.22,0.142881,0.0,45.80687796,f,92.17,21.72,21.72,1,62.31,4,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
