id,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,pow_max,churn,tenure,months_activ,months_to_end,months_modif_prod,months_renewal,channel_epu,channel_ewp,channel_fix,channel_foo,channel_lmk,channel_sdd,channel_usi,origin_ewx,origin_kam,origin_ldk,origin_lxi,origin_nul,origin_usa,activity_apd,activity_ckf,activity_clu,activity_cwo,activity_fmw,activity_kkk,activity_kwu,activity_sfi,activity_wxe
f8a228fe22a971a987fa8ee47615fc70,4.687243499,0,0,2.52901948,0,1.222196046,0.140621,0,44.31137796,0,0,9.92,9.92,1,23.6,13.2,churned,3,32,9,26,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
e76a36045719660b668ae159a645f3a2,3.312811826,0,2.212187604,2.312113858,0,2.123067244,0.114667,0.099548,41.2713642,0,1.22297645,47.57,47.57,1,23.31,23.1,churned,7,75,8,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
e4602788cf0864afdb20618f922029f4,3.328379603,0,2.212187604,2.346900388,0,2.125643892,0.120372,0.103487,40.606701,0,1.240299582,41.16,41.16,1,28.56,16.5,stayed,4,58,1,58,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
507e60f4cdd6af1c5c237535b699165b,5.795704874,0,4.7055815,3.660890132,0,2.158573556,0.115174,0.098837,40.606701,0,2.562602115,61.73,61.73,1,481.72,80,stayed,4,53,6,53,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
fee9523c8331a78c6d3e3328b8a55130,4.335959106,4.561590286,3.133219457,3.363923958,0,2.116342039,0.116509,0.101397,40.606701,1,2.135100834,0.88,0.88,2,291.28,20.785,stayed,4,36,11,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ee85c700dd94810f061dc0b5dade8cdb,3.659345636,0,0,2.826418213,0,1.237040791,0.142065,0,44.31137796,0,0,27.32,27.32,1,63.72,13.2,stayed,7,82,3,82,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
e356219f0e1c381668d29799691de71b,3.730620798,0,2.967079734,2.904158123,0,0,0.144038,0,45.80687796,0,2.130526745,19.42,19.42,1,68.06,12.5,stayed,7,72,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4eb7eaf0161d069171f889ea1ef1960e,6.634140284,5.948899318,5.680363619,3.353956602,0,2.158422807,0.116509,0.101397,40.606701,1,2.148941815,16.72,16.72,2,275.31,50,stayed,6,62,9,62,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed77f450b7a790811a1834bdf49e7126,4.254257967,0,0,3.459924474,0,1.237292338,0.144902,0,44.31137796,0,0,21.48,21.48,1,38.41,10.392,stayed,5,56,3,56,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ff9b7dbe00e0b776a5e03c6a6a8d8d60,4.153814864,0,0,3.322624447,0,1.311541958,0.143166,0,44.31137796,0,0,21.9,21.9,1,189.46,13.2,stayed,4,43,4,43,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
acdf8a34b4d8995d2b500869fba627bc,4.811930071,0,3.703635238,3.234428695,0,2.116308815,0.114604,0.098262,40.606701,0,2.063821056,12.54,12.54,1,209.66,20,stayed,6,64,7,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65dc016e35c0603bc95a315ff460ad3a,5.076513013,0,4.247457696,4.070953539,0,2.611691451,0.110083,0.093746,40.606701,0,3.217818091,5.52,5.52,1,757.78,18.40291184,stayed,4,44,3,44,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55f7e523cf5d07365428e917ce4f79a7,4.887909732,0,3.343999069,3.830258171,0,2.100405012,0.1169,0.100015,40.606701,0,0,25.05,25.05,2,874.09,28,stayed,3,33,2,8,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2246d13a48b81ac0e82e405ffde87d2c,3.042969073,0,0,2.364363355,0,1.31868927,0.135423358,0.195975,53.28437796,0,0,21.6735029,21.89827373,1,85.8,13.856,stayed,5,70,1,14,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cc799ae15a5d0dbc73f34a28eb21e8a1,4.414706008,4.538473191,0,3.260247933,0,2.032940938,0.115237,0.100123,40.606701,1,0,30,30,2,219.75,20,stayed,4,49,10,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8276ea9aaaa4b9a4f5f76d2aed2d8076,3.882410684,0,0,3.059684564,0,1.246498581,0.143805,0,44.31137796,0,0,34.68,34.68,1,117.75,13.856,stayed,6,59,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5ae1ce8eb8c413c1b8ac83dc3a283a8a,3.929112257,0,3.379124146,2.933836405,0,1.234010818,0.165214,0.087961,44.31137796,0,2.355949323,19.2,19.2,1,99.97,10.392,stayed,6,67,4,67,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7f189a9a209b913886e2e336de291602,3.454234896,0,0,2.631595948,0,1.240049772,0.146348,0,46.30537836,0,0,26.73,26.73,1,40.53,13.2,stayed,7,73,10,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c402866f107826b91809b20033385c47,6.712772314,0,5.658553211,4.225526891,0,2.155943018,0.112274,0.095387,40.606701,0,3.190101882,0.24,0.24,1,1162.97,18.40291184,stayed,6,59,12,59,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
56f6f134169373aec1eb37a3618b9baf,3.776410589,4.830755426,2.243038049,2.231749854,0,1.245265839,0.140621,0,44.31137796,1,1.410945859,12.82,12.82,2,12.78,13.2,churned,6,71,8,15,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
a948c956f2adefe5f7747a7e4e896514,4.295413146,0,0,2.860876796,0,1.287129621,0.144902,0,44.31137796,0,0,16.44,16.44,1,66.17,13.856,stayed,4,41,7,16,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2790683778f06208417e273d4301645c,4.390652547,0,3.388101202,3.336581799,0,2.16363836,0.102772,0.093731,58.99595196,0,2.317101812,0,0,1,255.9,17.32,churned,4,58,1,58,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
f1f9a944a5041b2d23fc519bbb33dd0c,6.003144606,0.761359846,4.803088218,2.669874502,0,1.234770295,0.146348,0,45.80687796,1,0,17.13,17.13,2,45.76,10.392,stayed,3,37,10,37,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9fec057c00841f8f8d4cf7ca16bfdc2d,4.920274677,0,0,4.088016242,0,1.308564414,0.141434,0,44.31137796,0,0,8.98,8.98,1,934.57,10.392,churned,4,39,8,5,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23d6295a664b75758135562b03e6a583,4.076421967,3.992420956,0,3.245436166,0,1.310480891,0.143166,0,44.31137796,0,0,19.28,19.28,1,161.04,13.2,churned,6,66,5,66,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8ebb2a809e4bb7889c2a15f495ad7f46,3.388633969,0,0,2.562744771,0,1.238798563,0.144902,0,44.31137796,0,0,16.92,16.92,1,33.98,10.392,stayed,5,54,5,54,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cc6623aa45f00a381681baee731d54d6,3.457124626,0,2.394451681,2.633801624,0,1.283753383,0.145711,0,44.31137796,0,1.572639297,21.52,21.52,1,42.4,13.2,stayed,5,54,5,54,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
379948cd4fdb69b62338a7483af25e9c,3.485437481,4.983793118,0,2.66303154,0,0.873320602,0.142649,0,44.31137796,1,0,25.92,25.92,2,48.01,10.35,stayed,2,34,1,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
c8d6981135bafb15e902c671fc0e05fa,4.489578833,2.613841822,0,3.492648659,0,2.076421967,0.116509,0.101397,40.606701,1,0,5.76,5.76,2,446.67,17.321,stayed,4,38,9,7,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19caafd4748a70cfa8ff250d9ddef328,2.089905111,0,2.089905111,1.092018471,0.002383867,2.58871978,0.11691,0.100572,40.606701,0,1.092018471,45.06,21.89827373,1,0,40,stayed,6,64,7,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38b0e38a395090c714b03d66b873d7f7,4.158995377,0,3.080265627,2.682469998,0,1.237040791,0.144902,0,44.31137796,0,1.431041945,14.64,14.64,1,45.91,10.39,stayed,6,65,6,26,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
f503552112fca231ac1aaa896520cdb3,3.984887201,0,0,2.684737672,0,1.23146959,0.141666,0,44.31137796,0,0,12.82,12.82,1,42.53,13.2,stayed,5,51,8,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8ec9ec0e7e04accf0d6c0fb9fc3e37e2,4.321432717,0,3.280350693,3.335616344,0,2.118330874,0.120372,0.103487,40.606701,0,2.283640389,21.35,21.35,1,255.22,15.78,stayed,4,45,2,45,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5b70c0276c6e8653366a863c4766d7b8,4.665092956,0,3.604009932,3.681510778,0,2.166933095,0.110616,0.095498,40.606701,0,2.6203443,1.86,1.86,1,367.44,41.5,stayed,6,60,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ffcfa2e614242678d1330d052dab8cd9,6.14454899,0,4.875836511,3.178127661,0,1.268343914,0.138765,0,44.44470996,0,2.661878913,0.12,0.12,1,63,13.856,stayed,4,38,9,38,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6baa041612180c3437191c1b8a71b680,4.965272274,0,1.995635195,2.17773845,0,2.12538366,0.115939,0.100823,41.2713642,0,1.01745073,49.92,49.92,1,18.22,20,churned,5,49,10,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9a302e40a304e513bea6061333c9770b,4.282372837,0,0,3.212006389,0,0,0.100167,0.091892,58.99595196,0,0,0.93,0.93,1,173.05,12,stayed,6,79,4,79,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76fb00f3a1a1c329dc0dd35f24019929,3.760799312,0,2.949877704,2.938954802,0,1.302547372,0.143805,0,44.31137796,0,2.114410802,26.04,26.04,1,93.26,10.392,churned,5,47,12,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cc6592aad4e597f80e68e11b9f7bf917,3.831805809,0,2.919601024,2.836950415,0,2.121822377,0.115237,0.100123,40.9390266,0,1.921113974,20.64,20.64,1,76.02,19.8,churned,7,72,11,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cf35cfbbc08661dd5a03909e75bf8cbd,5.534342188,0,4.157093949,2.726286988,0,2.117138666,0.1169,0.100015,40.606701,0,1.598790507,54.4,54.4,1,59.73,23.98,stayed,4,45,2,45,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33951c9979bb4be6f093ffb38c19277d,4.862167171,0,3.68690427,3.85757491,0,2.116009679,0.115744,0.098858,40.606701,0,2.679518744,24.24,24.24,1,623.54,24.25,stayed,2,34,1,34,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7479f6987f16fccc70321e56a76c84c8,3.764624398,0,3.09482038,2.800070653,0,2.112437417,0.1169,0.100015,40.606701,0,2.124014879,65.64,65.64,1,65.61,26.3,stayed,4,46,1,46,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0d3f7188feead3a4278144f40a3d3268,4.817142106,0,3.653309013,3.556606401,0.002383867,2.123623005,0.161936,0.136336,41.1052014,0,2.443419462,82.79,82.79,1,275.25,25,stayed,5,64,2,9,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bb342a36f7388b5abb0fb40681c846e7,3.957511511,0,0,2.98450481,0,2.08557597,0.115761,0.099419,40.606701,0,0,21.36,21.36,1,112.09,19,stayed,6,64,7,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3afcf72943c1ab9c6cc90ba54e53455d,4.074560468,3.009025742,0,3.251151343,0,1.311329952,0.145711,0,44.31137796,1,0,14.7,14.7,2,163.51,13.856,stayed,6,64,7,64,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19a664902e2e2aaad2ff2a14976b8455,4.741151599,5.76425536,4.091209565,2.986081688,0,1.245265839,0.144902,0,44.31137796,1,2.289455166,22.52,22.52,2,88.39,13.856,stayed,3,30,5,2,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
eafa2b83f2fd1cb661f3baa44a62c651,4.301767669,0,0,3.471964639,0,1.238547888,0.143166,0,44.31137796,0,0,24.52,24.52,1,274.43,13.2,stayed,3,32,3,32,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
719a314df92f8f2d28a4fe22aef9f592,6.069794224,0,4.925853333,3.437130379,0,1.250420002,0.164637,0.087381,44.31137796,0,0,14.7,14.7,1,237.05,13.856,stayed,6,66,7,16,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d1031ae37dfef4b96a3c72547e874c0f,3.541579244,0,0,2.719082574,0,0,0.144039,0,45.81137796,0,0,21.58,21.58,1,43.36,13.856,stayed,4,36,11,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168fb68abcd8b90fe22df806a2facccb,5.475309368,0,4.71309555,2.631321987,0,1.239299479,0.16695,0.089695,44.31137796,0,1.264817823,24.42,24.42,1,38.85,13.2,stayed,6,67,4,67,7,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
c7bc89bcaba803a8516ab8f0ee7b5741,4.173302842,0,0,3.333384796,0.002383867,1.223236273,0.135423358,0.116714,45.80687796,0,0,26.94,26.94,2,110.85,10.392,churned,3,38,5,6,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30edf367b8156a2cf9074012487083a5,3.843108142,0,2.740362689,3.118958778,0.002383867,1.288249226,0.19923,0,45.80687796,0,2.04606573,38.58,38.58,2,78.89,13.856,stayed,3,36,4,7,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5b3044b9d01a3bae20b0d438efd629f6,5.776872544,0,4.726352234,3.135733566,0,2.117138666,0.116902,0.100015,40.606701,0,1.169968174,24.72,24.72,1,166.11,16.5,stayed,5,49,12,49,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6686cc260b36f291b59ada6886be2e49,4.452614335,0,3.384890797,2.961197957,0,1.168497484,0.145711,0,44.31137796,0,1.86611004,30.98,30.98,1,95.13,15,stayed,4,44,3,26,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06ec2f1a6b5338eb19b63cf2a959072c,3.78653848,0,0,2.946923641,0.002383867,1.211921084,0.19923,0,45.80687796,0,0,32.56,32.56,1,51.9,13.2,stayed,5,56,6,5,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
aa903fb6510a155c5e138160445e7ae8,3.875813389,0,3.153509989,3.052366848,0,1.180412633,0.145711,0,44.31137796,0,2.324344199,14.64,14.64,1,109.44,10.392,stayed,4,41,6,18,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4db33816b5ec08bd785c00822d0695db,4.000737674,0,0,3.177574012,0,1.234517284,0.145711,0,44.31137796,0,0,16.38,16.38,1,138.18,13,stayed,6,71,6,71,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
663f9a693068c4a49cc6213011c52c86,5.240184687,5.612472324,4.476454825,3.556098576,0,2.174931594,0.113447,0.097105,40.606701,1,3.126952444,34.35,34.35,4,422.5,32.38,stayed,3,31,4,5,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1c479da6256a4e2edb6a75ff38477aa4,4.427599699,0,0,3.417752275,0,2.07773118,0.114782,0.099665,40.606701,0,0,4.38,4.38,1,341.68,23.01,stayed,5,49,10,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0c97906bdce5068876f4cf96a8ebe6e9,3.784331948,0,0,2.837992245,0,1.50758604,0.155382,0.078125,44.31137796,0,0,34.68,34.68,1,85.86,13.856,stayed,3,42,1,0,4.792645493,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
f1164605a853422cc39bd5f908c3eebb,3.213517757,0,0,2.389467327,0,1.225567713,0.145884,0,44.31137796,0,0,26.04,26.04,1,24.65,10.392,stayed,7,71,12,71,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cb7ac8a5e6c197c3e91b592b51eeb6cd,5.897020855,0,5.093607271,3.731885982,0,1.275080898,0.164057,0.086803,44.31137796,0,2.771035996,21.12,21.12,1,360.54,14.5,stayed,6,66,5,66,6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
b3775e1f1dc56318eebd5900662f3794,3.875061263,3.774078801,0,3.051600098,0,1.264581729,0.145711,0,44.31137796,1,0,16.92,16.92,3,112.85,10.392,stayed,5,54,5,54,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
613d3c16184306d731da7c803f82b2a3,3.304705898,0,1.079181246,2.313635254,0,2.116342039,0.115761,0.099419,40.606701,0,0.315970345,14.67,14.67,1,24.12,16.4,stayed,6,63,8,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8815e53cf6eb2381bb8be9987f84fd9b,4.502468089,0,3.568670978,3.489260799,0,2.172398578,0.114603,0.098261,40.606701,0,2.552424846,79.62,79.62,1,400.54,75,stayed,6,67,4,8,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9779a13f0f42c1f6ee35e21d1e713dea,3.890644536,0,3.250663919,3.065493818,0,1.217483944,0.145711,0,44.31137796,0,2.419988773,25.2,25.2,1,81.85,10.392,stayed,6,66,5,66,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ad6120c41d7eb546454da077dd5db74d,3.750585527,0,0,2.760007594,0,1.229937686,0.161168,0.083911,44.31137796,0,0,12.82,12.82,1,44.37,13.2,stayed,7,75,8,5,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
a1dfc7994769eaa845225c254631701e,3.444200989,0,0,2.615107987,0,1.249198357,0.141666,0,44.31137796,0,0,10.08,10.08,1,37.01,10.39,stayed,5,51,8,5,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3a4fa673129f5064c7c6739f9caa4831,4.265053789,0,2.816903839,2.971642246,0,2.166370901,0.100167,0.091892,58.99595196,0,1.746556361,2.46,2.46,1,129.07,16,stayed,7,76,7,76,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54e1e0cc721b4f5e25101cf57f5e6ec2,4.792650788,0,3.682235357,3.804504713,0,2.123067244,0.115744,0.098858,40.606701,0,2.68254217,26.4,26.4,1,532.31,26.4,stayed,12,56.76896508,12,34.7468005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ac814774d0fafa5f8271fa4e97db1881,3.426348574,0,0,1.683317262,0,1.227886705,0.146688,0,44.31137796,0,0,26.04,26.04,1,4.93,10.392,stayed,6,59,12,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ab4cc00a42ed30bafd3dabc366edb88c,3.774151859,0,0,2.951007057,0,0.894869657,0.145711,0,44.31137796,0,0,15.5,15.5,1,86.7,11,stayed,6,65,6,65,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
febb5092642487ac605f8ce71300f90e,4.149742415,0,0,3.320378956,0,1.31993844,0.143166,0,44.31137796,0,0,8.8,8.8,2,166.48,13.2,stayed,4,50,9,50,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
08e751e599f48a1cbb27a86427ba06b7,3.611617111,0,0,2.790953337,0,1.309630167,0.145541,0,44.31137796,0,0,34.68,34.68,2,64.38,13.85,stayed,5,70,1,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1f9593ffe8dfe43ddced0e6a71b979ea,4.097014231,0,3.124830149,3.010100576,0,0,0.145711,0,44.31137796,0,2.033463966,25.56,25.56,1,108,13.856,stayed,4,44,3,44,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
792e48ebbc86fa17368f1ab6ee49db13,4.039453779,0,3.049218023,3.031582147,0,2.165333373,0.115237,0.100123,40.9390266,0,2.04300841,23.28,23.28,1,128.11,24.24,churned,6,65,11,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2d936a4f3d12d4087acdd58bcb93bcd8,3.631342286,0,2.67669361,2.638998132,0,2.081455328,0.116902,0.100015,40.606701,0,1.678427322,51.72,51.72,4,54.19,20.7,stayed,7,71,12,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7c1db878e05639cf381f3f9029889828,5.375572174,0,2.84509804,2.023869501,0,1.316180099,0.146348,0,46.30537836,0,0,20.54,20.54,1,9.07,10.392,stayed,6,60,11,60,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
690e2bf63db686e84eb2af04305c251d,4.530724634,0,2.638489257,3.475957235,0,1.237292338,0.144149,0,44.31137796,0,0,27.14,27.14,1,279.53,13.2,stayed,4,45,2,26,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35b1b2c940f04a623a0d350551583e67,4.209461395,0,3.351989455,3.18792099,0,2.121953584,0.114586,0.097701,40.606701,0,2.341691662,20.26,20.26,1,207.91,15.001,stayed,11,56.76896508,2,21,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d077b36bed8e8889c2747dbd37c3ee02,4.451371893,0,3.276691529,2.620188126,0,1.020361283,0.141434,0,44.31137796,0,0,13.98,13.98,1,32.9,14.49,stayed,7,75,8,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5ec6630520d317f5af79e331e182e708,4.396356293,0,3.590172832,2.936000731,0,1.237040791,0.145711,0,44.31137796,0,2.176322821,16.92,16.92,2,84.79,10.392,stayed,5,54,5,54,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9cb6a1e62255e92ae48575de26736d,4.69016949,0,3.578524605,3.300086553,0,2.122739993,0.113509,0.098391,40.606701,0,2.531172248,8.3,8.3,1,172.03,17.25,stayed,7,75,8,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
a4115f17b87800374ec583a9f9215c6f,4.06483222,0,3.090610708,3.079864722,0,2.118330874,0.115237,0.100123,40.606701,0,2.098470666,6.3,6.3,1,136.5,20,stayed,6,61,10,61,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
999ea9f2913710ac2b5db93b845c3cec,4.170203023,5.899461542,3.940616082,2.665017825,0,1.240549248,0.144902,0,44.31137796,0,1.993788814,24.42,24.42,1,44.37,13.2,stayed,6,71,4,71,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7a90596e602f30595dba410f3126322e,3.140508043,4.403532305,2.264817823,2.315109296,0,1.228143608,0.144902,0,44.31137796,1,1.444981112,12.82,12.82,3,21.76,13.2,stayed,7,75,8,75,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55314f1190903dfd68ee07b217f734b9,3.912168896,3.766115283,0,3.087362533,0,1.227115083,0.145884,0,44.31137796,1,0,31.2,31.2,2,147.33,13.856,stayed,5,47,12,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2050bce676599aa968e6621753bb710e,4.465561292,0,3.709269961,2.920618933,0,1.251881455,0.146348,0,45.80687796,0,2.197170247,18.12,18.12,1,79.95,10.39,stayed,3,38,9,38,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1599cc81cd30a1eb316115ea31b656f3,3.505828034,0,0,2.679682221,0,1.073351702,0.144902,0,44.31137796,0,0,15.72,15.72,1,46.22,13.2,stayed,7,77,6,77,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a53013b2766f216c702a61ecf804a97,2.545307116,0,0,1.724849088,0,1.289365952,0.144902,0,44.31137796,0,0,13.56,13.56,1,5.75,11.4,stayed,4,41,7,16,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4fd693587f21986c45751a63a550b4b7,3.761927838,0,3.172018809,2.792251572,0,1.598133646,0.165214,0.087961,44.31137796,0,2.170056257,28.6,28.6,1,63.19,13.856,stayed,4,56,3,56,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2154882ee2a7478897f71bd15a77ecea,4.656270735,0,3.927421695,2.702189195,0,1.225825991,0.141434,0,44.31137796,0,1.90579588,7.32,7.32,2,37.56,13.856,stayed,4,38,10,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ce2f0e1006437f83b76de4de851b88b7,3.872447648,0,0,3.052513109,0,1.31386722,0.145541,0,44.31137796,0,0,33.12,33.12,1,117.71,13.2,stayed,7,71,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45fbce7708fd26911dec0890415dc972,4.961572952,0,3.39497672,3.346149474,0,1.237543738,0.141434,0,44.31137796,0,0,14.7,14.7,2,197.29,13.85,stayed,5,52,7,6,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
